displacement,position
0.0,0.0
-0.0229145,1.0101010101010102
-0.0913483,2.0202020202020203
-0.204837,3.0303030303030303
-0.362916,4.040404040404041
-0.565121,5.050505050505051
-0.810987,6.0606060606060606
-1.10005,7.070707070707071
-1.43185,8.080808080808081
-1.80591,9.090909090909092
-2.22178,10.101010101010102
-2.67898,11.111111111111112
-3.17706,12.121212121212121
-3.71555,13.131313131313131
-4.29399,14.141414141414142
-4.91191,15.151515151515152
-5.56884,16.161616161616163
-6.26433,17.171717171717173
-6.9979,18.181818181818183
-7.7691,19.191919191919194
-8.57745,20.202020202020204
-9.4225,21.212121212121215
-10.3038,22.222222222222225
-11.2208,23.232323232323235
-12.1732,24.242424242424242
-13.1604,25.252525252525253
-14.1819,26.262626262626263
-15.2374,27.272727272727273
-16.3263,28.282828282828284
-17.4481,29.292929292929294
-18.6025,30.303030303030305
-19.789,31.313131313131315
-21.007,32.323232323232325
-22.2562,33.333333333333336
-23.536,34.343434343434346
-24.846,35.35353535353536
-26.1857,36.36363636363637
-27.5547,37.37373737373738
-28.9525,38.38383838383839
-30.3786,39.3939393939394
-31.8326,40.40404040404041
-33.314,41.41414141414142
-34.8223,42.42424242424243
-36.3571,43.43434343434344
-37.9179,44.44444444444445
-39.5043,45.45454545454546
-41.1157,46.46464646464647
-42.7518,47.47474747474748
-44.412,48.484848484848484
-46.0959,49.494949494949495
-47.803,50.505050505050505
-49.5329,51.515151515151516
-51.2851,52.525252525252526
-53.0591,53.535353535353536
-54.8545,54.54545454545455
-56.6708,55.55555555555556
-58.5075,56.56565656565657
-60.3642,57.57575757575758
-62.2404,58.58585858585859
-64.1356,59.5959595959596
-66.0495,60.60606060606061
-67.9814,61.61616161616162
-69.931,62.62626262626263
-71.8978,63.63636363636364
-73.8813,64.64646464646465
-75.881,65.65656565656566
-77.8966,66.66666666666667
-79.9275,67.67676767676768
-81.9732,68.68686868686869
-84.0333,69.6969696969697
-86.1074,70.70707070707071
-88.1949,71.71717171717172
-90.2955,72.72727272727273
-92.4086,73.73737373737374
-94.5337,74.74747474747475
-96.6705,75.75757575757576
-98.8184,76.76767676767678
-100.977,77.77777777777779
-103.146,78.7878787878788
-105.324,79.7979797979798
-107.512,80.80808080808082
-109.709,81.81818181818183
-111.914,82.82828282828284
-114.127,83.83838383838385
-116.347,84.84848484848486
-118.575,85.85858585858587
-120.809,86.86868686868688
-123.048,87.87878787878789
-125.294,88.8888888888889
-127.545,89.89898989898991
-129.8,90.90909090909092
-132.059,91.91919191919193
-134.322,92.92929292929294
-136.589,93.93939393939395
-138.858,94.94949494949496
-141.129,95.95959595959597
-143.403,96.96969696969697
-145.677,97.97979797979798
-147.953,98.98989898989899
-150.229,100.0
