displacement,position
0.0,0.0
-6.18691e-12,0.030303030303030304
-2.4664e-11,0.06060606060606061
-5.5306e-11,0.09090909090909091
-9.79873e-11,0.12121212121212122
-1.52583e-10,0.15151515151515152
-2.18967e-10,0.18181818181818182
-2.97014e-10,0.21212121212121213
-3.86598e-10,0.24242424242424243
-4.87596e-10,0.2727272727272727
-5.9988e-10,0.30303030303030304
-7.23325e-10,0.33333333333333337
-8.57807e-10,0.36363636363636365
-1.0032e-09,0.3939393939393939
-1.15938e-09,0.42424242424242425
-1.32621e-09,0.4545454545454546
-1.50359e-09,0.48484848484848486
-1.69137e-09,0.5151515151515151
-1.88943e-09,0.5454545454545454
-2.09766e-09,0.5757575757575758
-2.31591e-09,0.6060606060606061
-2.54408e-09,0.6363636363636364
-2.78202e-09,0.6666666666666667
-3.02962e-09,0.696969696969697
-3.28676e-09,0.7272727272727273
-3.55329e-09,0.7575757575757576
-3.82911e-09,0.7878787878787878
-4.11409e-09,0.8181818181818182
-4.40809e-09,0.8484848484848485
-4.711e-09,0.8787878787878788
-5.02269e-09,0.9090909090909092
-5.34303e-09,0.9393939393939394
-5.67189e-09,0.9696969696969697
-6.00916e-09,1.0
-6.35471e-09,1.0303030303030303
-6.70841e-09,1.0606060606060606
-7.07014e-09,1.0909090909090908
-7.43976e-09,1.1212121212121213
-7.81716e-09,1.1515151515151516
-8.20222e-09,1.1818181818181819
-8.59479e-09,1.2121212121212122
-8.99477e-09,1.2424242424242424
-9.40202e-09,1.2727272727272727
-9.81642e-09,1.303030303030303
-1.02378e-08,1.3333333333333335
-1.06662e-08,1.3636363636363638
-1.11012e-08,1.393939393939394
-1.1543e-08,1.4242424242424243
-1.19912e-08,1.4545454545454546
-1.24459e-08,1.4848484848484849
-1.29068e-08,1.5151515151515151
-1.33739e-08,1.5454545454545454
-1.3847e-08,1.5757575757575757
-1.4326e-08,1.6060606060606062
-1.48107e-08,1.6363636363636365
-1.53011e-08,1.6666666666666667
-1.5797e-08,1.696969696969697
-1.62983e-08,1.7272727272727273
-1.68049e-08,1.7575757575757576
-1.73166e-08,1.7878787878787878
-1.78334e-08,1.8181818181818183
-1.8355e-08,1.8484848484848486
-1.88814e-08,1.878787878787879
-1.94124e-08,1.9090909090909092
-1.99479e-08,1.9393939393939394
-2.04879e-08,1.9696969696969697
-2.10321e-08,2.0
-2.15804e-08,2.0303030303030303
-2.21328e-08,2.0606060606060606
-2.2689e-08,2.090909090909091
-2.3249e-08,2.121212121212121
-2.38126e-08,2.1515151515151514
-2.43798e-08,2.1818181818181817
-2.49503e-08,2.2121212121212124
-2.55241e-08,2.2424242424242427
-2.6101e-08,2.272727272727273
-2.6681e-08,2.303030303030303
-2.72638e-08,2.3333333333333335
-2.78494e-08,2.3636363636363638
-2.84376e-08,2.393939393939394
-2.90283e-08,2.4242424242424243
-2.96214e-08,2.4545454545454546
-3.02168e-08,2.484848484848485
-3.08143e-08,2.515151515151515
-3.14138e-08,2.5454545454545454
-3.20152e-08,2.5757575757575757
-3.26183e-08,2.606060606060606
-3.32231e-08,2.6363636363636362
-3.38294e-08,2.666666666666667
-3.4437e-08,2.6969696969696972
-3.50459e-08,2.7272727272727275
-3.5656e-08,2.757575757575758
-3.6267e-08,2.787878787878788
-3.68789e-08,2.8181818181818183
-3.74916e-08,2.8484848484848486
-3.81049e-08,2.878787878787879
-3.87187e-08,2.909090909090909
-3.93329e-08,2.9393939393939394
-3.99473e-08,2.9696969696969697
-4.05619e-08,3.0
