displacement,position
0.0,0.0
-1.14572e-10,0.050505050505050504
-4.56742e-10,0.10101010101010101
-1.02418e-09,0.15151515151515152
-1.81458e-09,0.20202020202020202
-2.8256e-09,0.25252525252525254
-4.05494e-09,0.30303030303030304
-5.50025e-09,0.35353535353535354
-7.15923e-09,0.40404040404040403
-9.02955e-09,0.45454545454545453
-1.11089e-08,0.5050505050505051
-1.33949e-08,0.5555555555555556
-1.58853e-08,0.6060606060606061
-1.85778e-08,0.6565656565656566
-2.14699e-08,0.7070707070707071
-2.45595e-08,0.7575757575757576
-2.78442e-08,0.8080808080808081
-3.13216e-08,0.8585858585858586
-3.49895e-08,0.9090909090909091
-3.88455e-08,0.9595959595959596
-4.28873e-08,1.0101010101010102
-4.71125e-08,1.0606060606060606
-5.15189e-08,1.1111111111111112
-5.61041e-08,1.1616161616161615
-6.08658e-08,1.2121212121212122
-6.58017e-08,1.2626262626262625
-7.09095e-08,1.3131313131313131
-7.61868e-08,1.3636363636363635
-8.16313e-08,1.4141414141414141
-8.72407e-08,1.4646464646464645
-9.30127e-08,1.5151515151515151
-9.89449e-08,1.5656565656565655
-1.05035e-07,1.6161616161616161
-1.11281e-07,1.6666666666666667
-1.1768e-07,1.7171717171717171
-1.2423e-07,1.7676767676767677
-1.30928e-07,1.8181818181818181
-1.37773e-07,1.8686868686868687
-1.44762e-07,1.9191919191919191
-1.51893e-07,1.9696969696969697
-1.59163e-07,2.0202020202020203
-1.6657e-07,2.0707070707070705
-1.74111e-07,2.121212121212121
-1.81785e-07,2.1717171717171717
-1.8959e-07,2.2222222222222223
-1.97521e-07,2.2727272727272725
-2.05579e-07,2.323232323232323
-2.13759e-07,2.3737373737373737
-2.2206e-07,2.4242424242424243
-2.3048e-07,2.474747474747475
-2.39015e-07,2.525252525252525
-2.47665e-07,2.5757575757575757
-2.56426e-07,2.6262626262626263
-2.65296e-07,2.676767676767677
-2.74273e-07,2.727272727272727
-2.83354e-07,2.7777777777777777
-2.92538e-07,2.8282828282828283
-3.01821e-07,2.878787878787879
-3.11202e-07,2.929292929292929
-3.20678e-07,2.9797979797979797
-3.30247e-07,3.0303030303030303
-3.39907e-07,3.080808080808081
-3.49655e-07,3.131313131313131
-3.59489e-07,3.1818181818181817
-3.69406e-07,3.2323232323232323
-3.79405e-07,3.282828282828283
-3.89483e-07,3.3333333333333335
-3.99637e-07,3.3838383838383836
-4.09866e-07,3.4343434343434343
-4.20167e-07,3.484848484848485
-4.30537e-07,3.5353535353535355
-4.40975e-07,3.5858585858585856
-4.51477e-07,3.6363636363636362
-4.62043e-07,3.686868686868687
-4.72669e-07,3.7373737373737375
-4.83353e-07,3.7878787878787876
-4.94092e-07,3.8383838383838382
-5.04885e-07,3.888888888888889
-5.15729e-07,3.9393939393939394
-5.26622e-07,3.9898989898989896
-5.37562e-07,4.040404040404041
-5.48545e-07,4.090909090909091
-5.5957e-07,4.141414141414141
-5.70635e-07,4.191919191919192
-5.81737e-07,4.242424242424242
-5.92874e-07,4.292929292929293
-6.04043e-07,4.343434343434343
-6.15242e-07,4.393939393939394
-6.2647e-07,4.444444444444445
-6.37723e-07,4.494949494949495
-6.48999e-07,4.545454545454545
-6.60296e-07,4.595959595959596
-6.71611e-07,4.646464646464646
-6.82943e-07,4.696969696969697
-6.94289e-07,4.747474747474747
-7.05646e-07,4.797979797979798
-7.17013e-07,4.848484848484849
-7.28387e-07,4.898989898989899
-7.39765e-07,4.94949494949495
-7.51146e-07,5.0
