displacement,position
0.0,0.0
-2.00502e-10,0.050505050505050504
-7.99298e-10,0.10101010101010101
-1.79232e-09,0.15151515151515152
-3.17552e-09,0.20202020202020202
-4.94481e-09,0.25252525252525254
-7.09614e-09,0.30303030303030304
-9.62544e-09,0.35353535353535354
-1.25287e-08,0.40404040404040403
-1.58017e-08,0.45454545454545453
-1.94405e-08,0.5050505050505051
-2.34411e-08,0.5555555555555556
-2.77993e-08,0.6060606060606061
-3.25111e-08,0.6565656565656566
-3.75724e-08,0.7070707070707071
-4.29792e-08,0.7575757575757576
-4.87274e-08,0.8080808080808081
-5.48129e-08,0.8585858585858586
-6.12316e-08,0.9090909090909091
-6.79796e-08,0.9595959595959596
-7.50527e-08,1.0101010101010102
-8.24469e-08,1.0606060606060606
-9.01581e-08,1.1111111111111112
-9.81822e-08,1.1616161616161615
-1.06515e-07,1.2121212121212122
-1.15153e-07,1.2626262626262625
-1.24092e-07,1.3131313131313131
-1.33327e-07,1.3636363636363635
-1.42855e-07,1.4141414141414141
-1.52671e-07,1.4646464646464645
-1.62772e-07,1.5151515151515151
-1.73154e-07,1.5656565656565655
-1.83811e-07,1.6161616161616161
-1.94741e-07,1.6666666666666667
-2.0594e-07,1.7171717171717171
-2.17402e-07,1.7676767676767677
-2.29125e-07,1.8181818181818181
-2.41103e-07,1.8686868686868687
-2.53334e-07,1.9191919191919191
-2.65813e-07,1.9696969696969697
-2.78535e-07,2.0202020202020203
-2.91497e-07,2.0707070707070705
-3.04695e-07,2.121212121212121
-3.18125e-07,2.1717171717171717
-3.31782e-07,2.2222222222222223
-3.45662e-07,2.2727272727272725
-3.59763e-07,2.323232323232323
-3.74078e-07,2.3737373737373737
-3.88605e-07,2.4242424242424243
-4.03339e-07,2.474747474747475
-4.18277e-07,2.525252525252525
-4.33413e-07,2.5757575757575757
-4.48745e-07,2.6262626262626263
-4.64267e-07,2.676767676767677
-4.79977e-07,2.727272727272727
-4.95869e-07,2.7777777777777777
-5.11941e-07,2.8282828282828283
-5.28187e-07,2.878787878787879
-5.44604e-07,2.929292929292929
-5.61187e-07,2.9797979797979797
-5.77933e-07,3.0303030303030303
-5.94837e-07,3.080808080808081
-6.11896e-07,3.131313131313131
-6.29106e-07,3.1818181818181817
-6.46461e-07,3.2323232323232323
-6.63959e-07,3.282828282828283
-6.81595e-07,3.3333333333333335
-6.99365e-07,3.3838383838383836
-7.17265e-07,3.4343434343434343
-7.35292e-07,3.484848484848485
-7.5344e-07,3.5353535353535355
-7.71706e-07,3.5858585858585856
-7.90085e-07,3.6363636363636362
-8.08575e-07,3.686868686868687
-8.2717e-07,3.7373737373737375
-8.45867e-07,3.7878787878787876
-8.64661e-07,3.8383838383838382
-8.83549e-07,3.888888888888889
-9.02526e-07,3.9393939393939394
-9.21589e-07,3.9898989898989896
-9.40733e-07,4.040404040404041
-9.59954e-07,4.090909090909091
-9.79248e-07,4.141414141414141
-9.98611e-07,4.191919191919192
-1.01804e-06,4.242424242424242
-1.03753e-06,4.292929292929293
-1.05708e-06,4.343434343434343
-1.07667e-06,4.393939393939394
-1.09632e-06,4.444444444444445
-1.11601e-06,4.494949494949495
-1.13575e-06,4.545454545454545
-1.15552e-06,4.595959595959596
-1.17532e-06,4.646464646464646
-1.19515e-06,4.696969696969697
-1.21501e-06,4.747474747474747
-1.23488e-06,4.797979797979798
-1.25477e-06,4.848484848484849
-1.27468e-06,4.898989898989899
-1.29459e-06,4.94949494949495
-1.3145e-06,5.0
