displacement,position
0.0,0.0
-1.17322e-07,0.08080808080808081
-4.67703e-07,0.16161616161616163
-1.04877e-06,0.24242424242424243
-1.85813e-06,0.32323232323232326
-2.89342e-06,0.4040404040404041
-4.15225e-06,0.48484848484848486
-5.63226e-06,0.5656565656565657
-7.33105e-06,0.6464646464646465
-9.24626e-06,0.7272727272727273
-1.13755e-05,0.8080808080808082
-1.37164e-05,0.888888888888889
-1.62666e-05,0.9696969696969697
-1.90236e-05,1.0505050505050506
-2.19852e-05,1.1313131313131315
-2.5149e-05,1.2121212121212122
-2.85125e-05,1.292929292929293
-3.20734e-05,1.373737373737374
-3.58292e-05,1.4545454545454546
-3.97778e-05,1.5353535353535355
-4.39166e-05,1.6161616161616164
-4.82432e-05,1.696969696969697
-5.27554e-05,1.777777777777778
-5.74506e-05,1.8585858585858588
-6.23266e-05,1.9393939393939394
-6.7381e-05,2.0202020202020203
-7.26113e-05,2.101010101010101
-7.80153e-05,2.181818181818182
-8.35905e-05,2.262626262626263
-8.93345e-05,2.3434343434343434
-9.5245e-05,2.4242424242424243
-0.00010132,2.505050505050505
-0.000107556,2.585858585858586
-0.000113952,2.666666666666667
-0.000120504,2.747474747474748
-0.000127211,2.8282828282828287
-0.000134071,2.909090909090909
-0.00014108,2.98989898989899
-0.000148237,3.070707070707071
-0.000155538,3.151515151515152
-0.000162983,3.2323232323232327
-0.000170567,3.3131313131313136
-0.00017829,3.393939393939394
-0.000186148,3.474747474747475
-0.00019414,3.555555555555556
-0.000202262,3.6363636363636367
-0.000210512,3.7171717171717176
-0.000218889,3.7979797979797985
-0.000227389,3.878787878787879
-0.000236011,3.95959595959596
-0.000244752,4.040404040404041
-0.000253609,4.121212121212122
-0.00026258,4.202020202020202
-0.000271663,4.282828282828283
-0.000280855,4.363636363636364
-0.000290154,4.444444444444445
-0.000299558,4.525252525252526
-0.000309065,4.606060606060606
-0.000318671,4.686868686868687
-0.000328375,4.767676767676768
-0.000338173,4.848484848484849
-0.000348065,4.92929292929293
-0.000358047,5.01010101010101
-0.000368117,5.090909090909092
-0.000378272,5.171717171717172
-0.000388511,5.252525252525253
-0.00039883,5.333333333333334
-0.000409229,5.414141414141414
-0.000419703,5.494949494949496
-0.000430251,5.575757575757576
-0.00044087,5.6565656565656575
-0.000451558,5.737373737373738
-0.000462313,5.818181818181818
-0.000473132,5.8989898989899
-0.000484013,5.97979797979798
-0.000494953,6.060606060606061
-0.00050595,6.141414141414142
-0.000517002,6.222222222222222
-0.000528107,6.303030303030304
-0.000539261,6.383838383838384
-0.000550463,6.464646464646465
-0.00056171,6.545454545454546
-0.000573,6.626262626262627
-0.00058433,6.707070707070708
-0.000595699,6.787878787878788
-0.000607103,6.868686868686869
-0.00061854,6.94949494949495
-0.000630008,7.030303030303031
-0.000641505,7.111111111111112
-0.000653028,7.191919191919193
-0.000664575,7.272727272727273
-0.000676143,7.353535353535354
-0.00068773,7.434343434343435
-0.000699334,7.515151515151516
-0.000710952,7.595959595959597
-0.000722582,7.676767676767677
-0.000734221,7.757575757575758
-0.000745868,7.838383838383839
-0.000757519,7.91919191919192
-0.000769173,8.0
