displacement,position
0.0,0.0
-3.59348e-12,0.02
-1.43258e-11,0.04
-3.2125e-11,0.06
-5.69188e-11,0.08
-8.86352e-11,0.1
-1.27202e-10,0.12
-1.72547e-10,0.14
-2.24599e-10,0.16
-2.83284e-10,0.18
-3.48532e-10,0.2
-4.20269e-10,0.22
-4.98424e-10,0.24
-5.82925e-10,0.26
-6.73699e-10,0.28
-7.70675e-10,0.3
-8.73781e-10,0.32
-9.82943e-10,0.34
-1.09809e-09,0.36
-1.21915e-09,0.38
-1.34605e-09,0.4
-1.47872e-09,0.42
-1.61709e-09,0.44
-1.76108e-09,0.46
-1.91063e-09,0.48
-2.06565e-09,0.5
-2.22608e-09,0.52
-2.39185e-09,0.54
-2.56288e-09,0.56
-2.73911e-09,0.58
-2.92045e-09,0.6
-3.10685e-09,0.62
-3.29821e-09,0.64
-3.49449e-09,0.66
-3.69559e-09,0.68
-3.90145e-09,0.7000000000000001
-4.112e-09,0.72
-4.32716e-09,0.74
-4.54687e-09,0.76
-4.77105e-09,0.78
-4.99962e-09,0.8
-5.23253e-09,0.8200000000000001
-5.46969e-09,0.84
-5.71103e-09,0.86
-5.95648e-09,0.88
-6.20596e-09,0.9
-6.45942e-09,0.92
-6.71677e-09,0.9400000000000001
-6.97794e-09,0.96
-7.24286e-09,0.98
-7.51146e-09,1.0
-7.78366e-09,1.02
-8.0594e-09,1.04
-8.33859e-09,1.06
-8.62118e-09,1.08
-8.90708e-09,1.1
-9.19623e-09,1.12
-9.48855e-09,1.1400000000000001
-9.78398e-09,1.16
-1.00824e-08,1.18
-1.03838e-08,1.2
-1.06881e-08,1.22
-1.09952e-08,1.24
-1.13051e-08,1.26
-1.16176e-08,1.28
-1.19327e-08,1.3
-1.22503e-08,1.32
-1.25704e-08,1.34
-1.28929e-08,1.36
-1.32177e-08,1.3800000000000001
-1.35447e-08,1.4000000000000001
-1.38738e-08,1.42
-1.42051e-08,1.44
-1.45384e-08,1.46
-1.48736e-08,1.48
-1.52107e-08,1.5
-1.55496e-08,1.52
-1.58902e-08,1.54
-1.62325e-08,1.56
-1.65764e-08,1.58
-1.69218e-08,1.6
-1.72686e-08,1.62
-1.76169e-08,1.6400000000000001
-1.79664e-08,1.6600000000000001
-1.83171e-08,1.68
-1.8669e-08,1.7
-1.90219e-08,1.72
-1.93759e-08,1.74
-1.97308e-08,1.76
-2.00866e-08,1.78
-2.04432e-08,1.8
-2.08005e-08,1.82
-2.11584e-08,1.84
-2.15169e-08,1.86
-2.1876e-08,1.8800000000000001
-2.22354e-08,1.9000000000000001
-2.25952e-08,1.92
-2.29553e-08,1.94
-2.33157e-08,1.96
-2.36761e-08,1.98
-2.40367e-08,2.0
