displacement,position
0.0,0.0
-5.61481e-11,0.05
-2.23841e-10,0.1
-5.01953e-10,0.15000000000000002
-8.89356e-10,0.2
-1.38492e-09,0.25
-1.98753e-09,0.30000000000000004
-2.69605e-09,0.35000000000000003
-3.50935e-09,0.4
-4.42631e-09,0.45
-5.44581e-09,0.5
-6.5667e-09,0.55
-7.78788e-09,0.6000000000000001
-9.1082e-09,0.65
-1.05266e-08,0.7000000000000001
-1.20418e-08,0.75
-1.36528e-08,0.8
-1.53585e-08,0.8500000000000001
-1.71577e-08,0.9
-1.90492e-08,0.9500000000000001
-2.10321e-08,1.0
-2.3105e-08,1.05
-2.5267e-08,1.1
-2.75169e-08,1.1500000000000001
-2.98535e-08,1.2000000000000002
-3.22758e-08,1.25
-3.47825e-08,1.3
-3.73727e-08,1.35
-4.00451e-08,1.4000000000000001
-4.27986e-08,1.4500000000000002
-4.56321e-08,1.5
-4.85445e-08,1.55
-5.15346e-08,1.6
-5.46013e-08,1.6500000000000001
-5.77436e-08,1.7000000000000002
-6.09602e-08,1.75
-6.425e-08,1.8
-6.76119e-08,1.85
-7.10448e-08,1.9000000000000001
-7.45476e-08,1.9500000000000002
-7.81191e-08,2.0
-8.17583e-08,2.0500000000000003
-8.54638e-08,2.1
-8.92348e-08,2.15
-9.30699e-08,2.2
-9.69682e-08,2.25
-1.00928e-07,2.3000000000000003
-1.04949e-07,2.35
-1.0903e-07,2.4000000000000004
-1.1317e-07,2.45
-1.17366e-07,2.5
-1.2162e-07,2.5500000000000003
-1.25928e-07,2.6
-1.30291e-07,2.6500000000000004
-1.34706e-07,2.7
-1.39173e-07,2.75
-1.43691e-07,2.8000000000000003
-1.48259e-07,2.85
-1.52875e-07,2.9000000000000004
-1.57538e-07,2.95
-1.62247e-07,3.0
-1.67002e-07,3.0500000000000003
-1.71801e-07,3.1
-1.76642e-07,3.1500000000000004
-1.81525e-07,3.2
-1.86448e-07,3.25
-1.91411e-07,3.3000000000000003
-1.96413e-07,3.35
-2.01451e-07,3.4000000000000004
-2.06526e-07,3.45
-2.11635e-07,3.5
-2.16779e-07,3.5500000000000003
-2.21954e-07,3.6
-2.27162e-07,3.6500000000000004
-2.324e-07,3.7
-2.37667e-07,3.75
-2.42963e-07,3.8000000000000003
-2.48285e-07,3.85
-2.53633e-07,3.9000000000000004
-2.59006e-07,3.95
-2.64403e-07,4.0
-2.69823e-07,4.05
-2.75263e-07,4.1000000000000005
-2.80724e-07,4.15
-2.86204e-07,4.2
-2.91703e-07,4.25
-2.97218e-07,4.3
-3.02749e-07,4.3500000000000005
-3.08294e-07,4.4
-3.13853e-07,4.45
-3.19425e-07,4.5
-3.25007e-07,4.55
-3.306e-07,4.6000000000000005
-3.36202e-07,4.65
-3.41812e-07,4.7
-3.47428e-07,4.75
-3.5305e-07,4.800000000000001
-3.58677e-07,4.8500000000000005
-3.64307e-07,4.9
-3.69939e-07,4.95
-3.75573e-07,5.0
