displacement,position
0.0,0.0
-4.49185e-10,0.1
-1.79073e-09,0.2
-4.01562e-09,0.30000000000000004
-7.11485e-09,0.4
-1.10794e-08,0.5
-1.59002e-08,0.6000000000000001
-2.15684e-08,0.7000000000000001
-2.80748e-08,0.8
-3.54105e-08,0.9
-4.35664e-08,1.0
-5.25336e-08,1.1
-6.2303e-08,1.2000000000000002
-7.28656e-08,1.3
-8.42124e-08,1.4000000000000001
-9.63344e-08,1.5
-1.09223e-07,1.6
-1.22868e-07,1.7000000000000002
-1.37261e-07,1.8
-1.52394e-07,1.9000000000000001
-1.68257e-07,2.0
-1.8484e-07,2.1
-2.02136e-07,2.2
-2.20135e-07,2.3000000000000003
-2.38828e-07,2.4000000000000004
-2.58206e-07,2.5
-2.7826e-07,2.6
-2.98981e-07,2.7
-3.20361e-07,2.8000000000000003
-3.42389e-07,2.9000000000000004
-3.65057e-07,3.0
-3.88356e-07,3.1
-4.12277e-07,3.2
-4.36811e-07,3.3000000000000003
-4.61949e-07,3.4000000000000004
-4.87681e-07,3.5
-5.14e-07,3.6
-5.40895e-07,3.7
-5.68359e-07,3.8000000000000003
-5.96381e-07,3.9000000000000004
-6.24953e-07,4.0
-6.54066e-07,4.1000000000000005
-6.83711e-07,4.2
-7.13878e-07,4.3
-7.4456e-07,4.4
-7.75746e-07,4.5
-8.07427e-07,4.6000000000000005
-8.39596e-07,4.7
-8.72242e-07,4.800000000000001
-9.05357e-07,4.9
-9.38932e-07,5.0
-9.72957e-07,5.1000000000000005
-1.00742e-06,5.2
-1.04232e-06,5.300000000000001
-1.07765e-06,5.4
-1.11339e-06,5.5
-1.14953e-06,5.6000000000000005
-1.18607e-06,5.7
-1.223e-06,5.800000000000001
-1.2603e-06,5.9
-1.29798e-06,6.0
-1.33602e-06,6.1000000000000005
-1.3744e-06,6.2
-1.41313e-06,6.300000000000001
-1.4522e-06,6.4
-1.49159e-06,6.5
-1.53129e-06,6.6000000000000005
-1.5713e-06,6.7
-1.61161e-06,6.800000000000001
-1.65221e-06,6.9
-1.69308e-06,7.0
-1.73423e-06,7.1000000000000005
-1.77564e-06,7.2
-1.8173e-06,7.300000000000001
-1.8592e-06,7.4
-1.90134e-06,7.5
-1.9437e-06,7.6000000000000005
-1.98628e-06,7.7
-2.02907e-06,7.800000000000001
-2.07205e-06,7.9
-2.11523e-06,8.0
-2.15858e-06,8.1
-2.20211e-06,8.200000000000001
-2.24579e-06,8.3
-2.28964e-06,8.4
-2.33362e-06,8.5
-2.37774e-06,8.6
-2.42199e-06,8.700000000000001
-2.46635e-06,8.8
-2.51083e-06,8.9
-2.5554e-06,9.0
-2.60006e-06,9.1
-2.6448e-06,9.200000000000001
-2.68962e-06,9.3
-2.73449e-06,9.4
-2.77943e-06,9.5
-2.8244e-06,9.600000000000001
-2.86942e-06,9.700000000000001
-2.91446e-06,9.8
-2.95952e-06,9.9
-3.00458e-06,10.0
