displacement,position
0.0,0.0
-1.5407e-10,0.07
-6.14221e-10,0.14
-1.37736e-09,0.21000000000000002
-2.44039e-09,0.28
-3.80023e-09,0.35000000000000003
-5.45379e-09,0.42000000000000004
-7.39796e-09,0.49000000000000005
-9.62966e-09,0.56
-1.21458e-08,0.6300000000000001
-1.49433e-08,0.7000000000000001
-1.8019e-08,0.77
-2.13699e-08,0.8400000000000001
-2.49929e-08,0.9100000000000001
-2.88849e-08,0.9800000000000001
-3.30427e-08,1.05
-3.74633e-08,1.12
-4.21437e-08,1.1900000000000002
-4.70806e-08,1.2600000000000002
-5.22711e-08,1.33
-5.7712e-08,1.4000000000000001
-6.34003e-08,1.4700000000000002
-6.93327e-08,1.54
-7.55064e-08,1.61
-8.19181e-08,1.6800000000000002
-8.85648e-08,1.7500000000000002
-9.54433e-08,1.8200000000000003
-1.02551e-07,1.8900000000000001
-1.09884e-07,1.9600000000000002
-1.17439e-07,2.0300000000000002
-1.25214e-07,2.1
-1.33206e-07,2.1700000000000004
-1.41411e-07,2.24
-1.49826e-07,2.31
-1.58448e-07,2.3800000000000003
-1.67275e-07,2.45
-1.76302e-07,2.5200000000000005
-1.85527e-07,2.5900000000000003
-1.94947e-07,2.66
-2.04559e-07,2.7300000000000004
-2.14359e-07,2.8000000000000003
-2.24345e-07,2.87
-2.34513e-07,2.9400000000000004
-2.4486e-07,3.0100000000000002
-2.55384e-07,3.08
-2.66081e-07,3.1500000000000004
-2.76948e-07,3.22
-2.87981e-07,3.2900000000000005
-2.99179e-07,3.3600000000000003
-3.10538e-07,3.43
-3.22054e-07,3.5000000000000004
-3.33724e-07,3.5700000000000003
-3.45547e-07,3.6400000000000006
-3.57517e-07,3.7100000000000004
-3.69633e-07,3.7800000000000002
-3.81891e-07,3.8500000000000005
-3.94288e-07,3.9200000000000004
-4.06822e-07,3.99
-4.19488e-07,4.0600000000000005
-4.32284e-07,4.130000000000001
-4.45207e-07,4.2
-4.58253e-07,4.2700000000000005
-4.71421e-07,4.340000000000001
-4.84705e-07,4.41
-4.98104e-07,4.48
-5.11614e-07,4.550000000000001
-5.25233e-07,4.62
-5.38957e-07,4.69
-5.52782e-07,4.760000000000001
-5.66707e-07,4.83
-5.80727e-07,4.9
-5.9484e-07,4.970000000000001
-6.09043e-07,5.040000000000001
-6.23333e-07,5.11
-6.37705e-07,5.180000000000001
-6.52159e-07,5.250000000000001
-6.66689e-07,5.32
-6.81294e-07,5.390000000000001
-6.9597e-07,5.460000000000001
-7.10714e-07,5.53
-7.25522e-07,5.6000000000000005
-7.40393e-07,5.670000000000001
-7.55322e-07,5.74
-7.70308e-07,5.8100000000000005
-7.85345e-07,5.880000000000001
-8.00432e-07,5.95
-8.15566e-07,6.0200000000000005
-8.30742e-07,6.090000000000001
-8.45959e-07,6.16
-8.61213e-07,6.23
-8.76501e-07,6.300000000000001
-8.9182e-07,6.370000000000001
-9.07167e-07,6.44
-9.22538e-07,6.510000000000001
-9.37932e-07,6.580000000000001
-9.53343e-07,6.65
-9.6877e-07,6.720000000000001
-9.8421e-07,6.790000000000001
-9.99659e-07,6.86
-1.01511e-06,6.930000000000001
-1.03057e-06,7.000000000000001
