displacement,position
0.0,0.0
-6.18691e-08,0.030303030303030304
-2.4664e-07,0.06060606060606061
-5.5306e-07,0.09090909090909091
-9.79873e-07,0.12121212121212122
-1.52583e-06,0.15151515151515152
-2.18967e-06,0.18181818181818182
-2.97014e-06,0.21212121212121213
-3.86598e-06,0.24242424242424243
-4.87596e-06,0.2727272727272727
-5.9988e-06,0.30303030303030304
-7.23325e-06,0.33333333333333337
-8.57807e-06,0.36363636363636365
-1.0032e-05,0.3939393939393939
-1.15938e-05,0.42424242424242425
-1.32621e-05,0.4545454545454546
-1.50359e-05,0.48484848484848486
-1.69137e-05,0.5151515151515151
-1.88943e-05,0.5454545454545454
-2.09766e-05,0.5757575757575758
-2.31591e-05,0.6060606060606061
-2.54408e-05,0.6363636363636364
-2.78202e-05,0.6666666666666667
-3.02962e-05,0.696969696969697
-3.28676e-05,0.7272727272727273
-3.55329e-05,0.7575757575757576
-3.82911e-05,0.7878787878787878
-4.11409e-05,0.8181818181818182
-4.40809e-05,0.8484848484848485
-4.711e-05,0.8787878787878788
-5.02269e-05,0.9090909090909092
-5.34303e-05,0.9393939393939394
-5.67189e-05,0.9696969696969697
-6.00916e-05,1.0
-6.35471e-05,1.0303030303030303
-6.70841e-05,1.0606060606060606
-7.07014e-05,1.0909090909090908
-7.43976e-05,1.1212121212121213
-7.81716e-05,1.1515151515151516
-8.20222e-05,1.1818181818181819
-8.59479e-05,1.2121212121212122
-8.99477e-05,1.2424242424242424
-9.40202e-05,1.2727272727272727
-9.81642e-05,1.303030303030303
-0.000102378,1.3333333333333335
-0.000106662,1.3636363636363638
-0.000111012,1.393939393939394
-0.00011543,1.4242424242424243
-0.000119912,1.4545454545454546
-0.000124459,1.4848484848484849
-0.000129068,1.5151515151515151
-0.000133739,1.5454545454545454
-0.00013847,1.5757575757575757
-0.00014326,1.6060606060606062
-0.000148107,1.6363636363636365
-0.000153011,1.6666666666666667
-0.00015797,1.696969696969697
-0.000162983,1.7272727272727273
-0.000168049,1.7575757575757576
-0.000173166,1.7878787878787878
-0.000178334,1.8181818181818183
-0.00018355,1.8484848484848486
-0.000188814,1.878787878787879
-0.000194124,1.9090909090909092
-0.000199479,1.9393939393939394
-0.000204879,1.9696969696969697
-0.000210321,2.0
-0.000215804,2.0303030303030303
-0.000221328,2.0606060606060606
-0.00022689,2.090909090909091
-0.00023249,2.121212121212121
-0.000238126,2.1515151515151514
-0.000243798,2.1818181818181817
-0.000249503,2.2121212121212124
-0.000255241,2.2424242424242427
-0.00026101,2.272727272727273
-0.00026681,2.303030303030303
-0.000272638,2.3333333333333335
-0.000278494,2.3636363636363638
-0.000284376,2.393939393939394
-0.000290283,2.4242424242424243
-0.000296214,2.4545454545454546
-0.000302168,2.484848484848485
-0.000308143,2.515151515151515
-0.000314138,2.5454545454545454
-0.000320152,2.5757575757575757
-0.000326183,2.606060606060606
-0.000332231,2.6363636363636362
-0.000338294,2.666666666666667
-0.00034437,2.6969696969696972
-0.000350459,2.7272727272727275
-0.00035656,2.757575757575758
-0.00036267,2.787878787878788
-0.000368789,2.8181818181818183
-0.000374916,2.8484848484848486
-0.000381049,2.878787878787879
-0.000387187,2.909090909090909
-0.000393329,2.9393939393939394
-0.000399473,2.9696969696969697
-0.000405619,3.0
